$Br1 inflow Tw year 2005 YC 03/22/2023,
",,,",
Jday,Tw
325.5,11.37150855
325.5416667,11.35423658
325.5833333,11.41474425
325.625,11.47299809
325.6666667,11.45679725
325.7083333,11.50826169
325.75,11.50826169
325.7916667,11.47478888
325.8333333,11.49206085
325.875,11.52660478
325.9166667,11.52767591
325.9583333,11.54494788
326,11.40707799
326.0416667,11.40707799
326.0833333,11.3973008
326.125,11.41742233
326.1666667,11.36356764
326.2083333,11.36682259
326.25,11.3129679
326.2916667,11.31012598
326.3333333,11.23700665
326.375,11.2032735
326.4166667,11.24805377
326.4583333,11.23048442
326.5,11.15976315
326.5416667,11.19675126
326.5833333,11.25060595
326.625,11.33889657
326.6666667,11.31877504
326.7083333,11.31877504
326.75,11.27639283
326.7916667,11.37262973
326.8333333,11.36937477
326.875,11.34995602
326.9166667,11.34670106
326.9583333,11.40055575
327,11.18935343
327.0416667,11.18935343
327.0833333,11.17319766
327.125,11.18454923
327.1666667,11.20965446
327.2083333,11.17666976
327.25,11.11925298
327.2916667,11.10825484
327.3333333,11.01817309
327.375,11.00201731
327.4166667,11.04327833
327.4583333,10.98586154
327.5,11.02712255
327.5416667,11.02712255
327.5833333,11.07078567
327.625,11.14435822
327.6666667,11.21793077
327.7083333,11.16051399
327.75,11.15739531
327.7916667,11.25091548
327.8333333,11.26707125
327.875,11.28322702
327.9166667,11.2055092
327.9583333,11.24917231
328,11.44636151
328.0416667,11.45662666
328.0833333,11.45803676
328.125,11.44025495
328.1666667,11.43347919
328.2083333,11.44448525
328.25,11.43696858
328.2916667,11.34121959
328.3333333,11.31504131
328.375,11.24927969
328.4166667,11.18492818
328.4583333,11.19519333
328.5,11.24317313
328.5416667,11.27196101
328.5833333,11.27196101
328.625,11.32604737
328.6666667,11.33705343
328.7083333,11.38362313
328.75,11.32343777
328.7916667,11.33141303
328.8333333,11.36771757
328.875,11.40469131
328.9166667,11.44025495
328.9583333,11.47581858
329,11.17215978
329.0416667,11.11733601
329.0833333,11.11733601
329.125,11.10134652
329.1666667,11.08469081
329.2083333,11.12717876
329.25,11.13951458
329.2916667,11.11738543
329.3333333,11.06870132
329.375,11.02621336
329.4166667,11.02621336
329.4583333,11.02621336
329.5,11.02621336
329.5416667,11.04220285
329.5833333,11.15982396
329.625,11.28911466
329.6666667,11.33160262
329.7083333,11.35992792
329.75,11.46089332
329.7916667,11.22012824
329.8333333,11.20779243
329.875,11.27860568
329.9166667,11.16530447
329.9583333,11.14931498
330,11.24085421
330.0416667,11.11527996
330.0833333,11.1772151
330.125,11.1697696
330.1666667,11.1760723
330.2083333,11.2215642
330.25,11.25330789
330.2916667,11.07672771
330.3333333,10.97852591
330.375,10.96208266
330.4166667,10.94495429
330.4583333,10.95926367
330.5,10.9120678
330.5416667,10.89562456
330.5833333,10.90530744
330.625,11.03301555
330.6666667,11.03301555
330.7083333,11.0165723
330.75,10.98368582
330.7916667,10.86205293
330.8333333,10.86205293
330.875,10.86205293
330.9166667,10.8064205
330.9583333,10.8064205
331,10.7416034
331.0416667,10.66814127
331.0833333,10.68090689
331.125,10.63365689
331.1666667,10.60150064
331.2083333,10.58419856
331.25,10.55204231
331.2916667,10.49059439
331.3333333,10.41351627
331.375,10.39776627
331.4166667,10.42628189
331.4583333,10.40757215
331.5,10.55949544
331.5416667,10.58944335
331.5833333,10.46965169
331.625,10.51755794
331.6666667,10.57822981
331.7083333,10.61038606
331.75,10.56546419
331.7916667,10.49059439
331.8333333,10.46142252
331.875,10.43225064
331.9166667,10.40307877
331.9583333,10.32820898
332,9.945047643
332.0416667,9.962407938
332.0833333,9.948262055
332.125,9.977029114
332.1666667,9.986187153
332.2083333,10.0143648
332.25,9.905120879
332.2916667,9.776857349
332.3333333,9.762711467
332.375,9.762711467
332.4166667,9.762711467
332.4583333,9.787674702
332.5,9.776857349
332.5416667,9.719798526
332.5833333,9.762711467
332.625,9.876829114
332.6666667,9.929014212
332.7083333,9.848062055
332.75,9.733944408
332.7916667,9.74809029
332.8333333,9.74809029
332.875,9.762825585
332.9166667,9.705766761
332.9583333,9.705766761
333,9.827382311
333.0416667,9.769905191
333.0833333,9.769905191
333.125,9.863427284
333.1666667,9.863427284
333.2083333,9.847758044
333.25,9.800996997
333.2916667,9.832715573
333.3333333,9.785954526
333.375,9.785954526
333.4166667,9.832715573
333.4583333,9.800996997
333.5,9.816666238
333.5416667,9.831708709
333.5833333,9.893512226
333.625,10.00215902
333.6666667,10.01720149
333.7083333,9.918263907
333.75,9.969978121
333.7916667,9.891498498
333.8333333,9.844737452
333.875,9.906540969
333.9166667,9.859779923
333.9583333,9.92158344
334,9.606650969
334.0416667,9.657560764
334.0833333,9.59218407
334.125,9.69400366
334.1666667,9.61908138
334.2083333,9.800829315
334.25,9.665069862
334.2916667,9.548180586
334.3333333,9.570156583
334.375,9.555689684
334.4166667,9.526153099
334.4583333,9.460776405
334.5,9.43123982
334.5416667,9.416772921
334.5833333,9.416772921
334.625,9.43123982
334.6666667,9.467682715
334.7083333,9.458137129
334.75,9.416772921
334.7916667,9.43123982
334.8333333,9.445706718
334.875,9.5116862
334.9166667,9.475243304
334.9583333,9.555689684
335,8.846547724
335.0416667,8.902332848
335.0833333,8.958117972
335.125,9.001196485
335.1666667,8.974853509
335.2083333,9.193543592
335.25,9.137758468
335.2916667,8.988998138
335.3333333,8.988998138
335.375,8.933213014
335.4166667,8.933213014
335.4583333,8.933213014
335.5,8.988998138
335.5416667,8.988998138
335.5833333,8.97679979
335.625,8.97679979
335.6666667,8.97679979
335.7083333,8.950456815
335.75,8.933213014
335.7916667,8.933213014
335.8333333,8.865229543
335.875,8.865229543
335.9166667,8.840324584
335.9583333,8.828126237
336,7.268133463
336.0416667,7.261809555
336.0833333,7.261809555
336.125,7.330974251
336.1666667,7.138381592
336.2083333,7.318832349
336.25,7.300366539
336.2916667,7.275576822
336.3333333,7.251040061
336.375,7.151267653
336.4166667,7.132801843
336.4583333,7.051242289
336.5,7.045171338
336.5416667,6.963611783
336.5833333,6.963611783
336.625,6.925849544
336.6666667,6.938244402
336.7083333,7.039981592
336.75,6.863008755
336.7916667,6.781702157
336.8333333,6.781702157
336.875,6.79384406
336.9166667,6.781702157
336.9583333,6.77537825
337,8.663152029
337.0416667,8.708367909
337.0833333,8.694695022
337.125,8.681022135
337.1666667,8.712565128
337.2083333,8.684649651
337.25,8.656734173
337.2916667,8.643061286
337.3333333,8.66902738
337.375,8.641111902
337.4166667,8.512034443
337.4583333,8.559314854
337.5,8.531399376
337.5416667,8.51772649
337.5833333,8.489811012
337.625,8.458268019
337.6666667,8.444595132
337.7083333,8.430352541
337.75,8.357221184
337.7916667,8.269847236
337.8333333,8.210388765
337.875,8.400372533
337.9166667,8.283520123
337.9583333,8.283520123
338,7.919950423
338.0416667,7.977011826
338.0833333,7.964759194
338.125,7.939743405
338.1666667,7.926980247
338.2083333,8.04161358
338.25,7.94677323
338.2916667,7.876948668
338.3333333,7.864696037
338.375,7.794871475
338.4166667,7.751560072
338.4583333,7.723305978
338.5,7.71054282
338.5416667,7.71054282
338.5833333,7.71054282
338.625,7.73555861
338.6666667,7.748321768
338.7083333,7.748321768
338.75,7.678497206
338.7916667,7.678497206
338.8333333,7.620925276
338.875,7.801591651
338.9166667,7.588879662
338.9583333,7.601132294
339,7.329750397
339.0416667,7.41897882
339.0833333,7.496898918
339.125,7.551731184
339.1666667,7.670289687
339.2083333,7.736430279
339.25,7.427635423
339.2916667,7.19387513
339.3333333,7.130620072
339.375,7.029612143
339.4166667,7.062203803
339.4583333,6.93991254
339.5,6.850684116
339.5416667,6.850684116
339.5833333,6.850684116
339.625,6.963000371
339.6666667,6.974779877
339.7083333,6.89685978
339.75,6.885080274
339.7916667,6.79585185
339.8333333,6.89685978
339.875,7.108379466
339.9166667,6.853335839
339.9583333,6.943035443
340,7.189118678
340.0416667,7.332849565
340.0833333,7.260984121
340.125,7.380190034
340.1666667,7.416088097
340.2083333,7.391563122
340.25,7.259274641
340.2916667,7.175396965
340.3333333,7.234749667
340.375,7.294602878
340.4166667,7.348964924
340.4583333,7.270077903
340.5,7.3773409
340.5416667,7.449206343
340.5833333,7.437194111
340.625,7.473731318
340.6666667,7.48624406
340.7083333,7.48624406
340.75,7.558109503
340.7916667,7.473731318
340.8333333,7.48624406
340.875,7.498256292
340.9166667,7.438903591
340.9583333,7.522781267
341,7.442106447
341.0416667,7.430955811
341.0833333,7.430955811
341.125,7.511072981
341.1666667,7.566387148
341.2083333,7.596353674
341.25,7.532006023
341.2916667,7.452907415
341.3333333,7.441756779
341.375,7.351042926
341.4166667,7.339892291
341.4583333,7.418990899
341.5,7.430141534
341.5416667,7.430141534
341.5833333,7.465541221
341.625,7.543621268
341.6666667,7.554771903
341.7083333,7.630270189
341.75,7.589153029
341.7916667,7.5328203
341.8333333,7.543970935
341.875,7.566736816
341.9166667,7.589502696
341.9583333,7.601117941
342,7.543969205
342.0416667,7.543969205
342.0833333,7.625516824
342.125,7.654336598
342.1666667,7.832155713
342.2083333,7.832155713
342.25,7.750608094
342.2916667,7.614695395
342.3333333,7.625516824
342.375,7.625516824
342.4166667,7.625516824
342.4583333,7.625516824
342.5,7.614695395
342.5416667,7.669060475
342.5833333,7.643064277
342.625,7.679881903
342.6666667,7.691154225
342.7083333,7.636789145
342.75,7.625516824
342.7916667,7.625516824
342.8333333,7.679881903
342.875,7.679881903
342.9166667,7.679881903
342.9583333,7.691154225
343,9.199682151
343.0416667,9.181667967
343.0833333,9.177093026
343.125,9.227667809
343.1666667,9.203250946
343.2083333,9.167943144
343.25,9.132635343
343.2916667,9.117816115
343.3333333,9.049301064
343.375,9.031286879
343.4166667,8.995979078
343.4583333,9.029906895
343.5,9.011892711
343.5416667,8.991404137
343.5833333,8.980513199
343.625,9.029906895
343.6666667,9.047200512
343.7083333,9.095947557
343.75,9.077933373
343.7916667,9.14259405
343.8333333,9.108666233
343.875,9.113241174
343.9166667,9.100522498
343.9583333,9.117816115
344,9.601446472
344.0416667,9.613582394
344.0833333,9.606067831
344.125,9.61324151
344.1666667,9.59831055
344.2083333,9.589977216
344.25,9.549857475
344.2916667,9.509737734
344.3333333,9.477951327
344.375,9.445346149
344.4166667,9.425695663
344.4583333,9.405226407
344.5,9.376666537
344.5416667,9.357016051
344.5833333,9.357016051
344.625,9.41736233
344.6666667,9.449967508
344.7083333,9.46210343
344.75,9.453770097
344.7916667,9.433300841
344.8333333,9.412642804
344.875,9.425695663
344.9166667,9.465815404
344.9583333,9.497601812
345,9.402643999
345.0416667,9.357986901
345.0833333,9.338130442
345.125,9.366041128
345.1666667,9.327122468
345.2083333,9.324806678
345.25,9.304950219
345.2916667,9.276836848
345.3333333,9.257183074
345.375,9.238120873
345.4166667,9.218264413
345.4583333,9.201518002
345.5,9.182455801
345.5416667,9.182455801
345.5833333,9.210366487
345.625,9.266031559
345.6666667,9.338443042
345.7083333,9.355189453
345.75,9.379990091
345.7916667,9.416592962
345.8333333,9.296693307
345.875,9.299211782
345.9166667,9.321384031
345.9583333,9.377049102
346,8.865120788
346.0416667,8.787584342
346.0833333,8.772164195
346.125,8.849058134
346.1666667,8.864623518
346.2083333,8.941517457
346.25,8.92609731
346.2916667,8.530461901
346.3333333,8.600251964
346.375,8.428691768
346.4166667,8.41327162
346.4583333,8.35073067
346.5,8.35073067
346.5416667,8.366793324
346.5833333,8.382213471
346.625,8.398276125
346.6666667,8.352295098
346.7083333,8.430256196
346.75,8.4152607
346.7916667,8.446743501
346.8333333,8.640972958
346.875,8.447810659
346.9166667,8.463230807
346.9583333,8.41675251
347,7.862030378
347.0416667,7.781757902
347.0833333,7.755885495
347.125,7.810285564
347.1666667,7.919613711
347.2083333,7.938808155
347.25,7.912935749
347.2916667,7.885185557
347.3333333,7.680923531
347.375,7.722651401
347.4166667,7.77705147
347.4583333,7.796245915
347.5,7.850645984
347.5416667,7.905574061
347.5833333,7.905574061
347.625,7.931446468
347.6666667,7.931446468
347.7083333,7.931446468
347.75,7.931446468
347.7916667,7.850645984
347.8333333,7.781167922
347.875,7.863846191
347.9166667,7.877046399
347.9583333,7.957318875
348,7.73117124
348.0416667,7.805038718
348.0833333,7.792690848
348.125,7.916223978
348.1666667,7.903876108
348.2083333,7.928919268
348.25,7.855472457
348.2916667,7.683535675
348.3333333,7.671187805
348.375,7.64698598
348.4166667,7.634638109
348.4583333,7.610436284
348.5,7.671955892
348.5416667,7.612908824
348.5833333,7.660101936
348.625,7.684303762
348.6666667,7.696157717
348.7083333,7.696157717
348.75,7.634638109
348.7916667,7.560770631
348.8333333,7.573118501
348.875,7.584972457
348.9166667,7.609668197
348.9583333,7.633870023
349,7.994663492
349.0416667,8.042986326
349.0833333,8.028836841
349.125,8.076765364
349.1666667,8.124127907
349.2083333,8.109978422
349.25,8.03488289
349.2916667,7.959221378
349.3333333,7.883559866
349.375,7.855826876
349.4166667,7.841677391
349.4583333,7.889605914
349.5,7.889605914
349.5416667,7.855432564
349.5833333,7.828093886
349.625,7.841677391
349.6666667,7.855826876
349.7083333,7.931488388
349.75,7.86997636
349.7916667,7.794314848
349.8333333,7.767456315
349.875,7.822047838
349.9166667,7.836197323
349.9583333,7.809338789
350,7.393933668
350.0416667,7.406784832
350.0833333,7.394936135
350.125,7.460882694
350.1666667,7.4371853
350.2083333,7.42581055
350.25,7.325265794
350.2916667,7.301568399
350.3333333,7.238172162
350.375,7.278344952
350.4166667,7.266496255
350.4583333,7.243272808
350.5,7.231424111
350.5416667,7.194875551
350.5833333,7.168027874
350.625,7.231424111
350.6666667,7.243272808
350.7083333,7.191725269
350.75,7.179876571
350.7916667,7.179876571
350.8333333,7.102555262
350.875,7.114403959
350.9166667,7.125778709
350.9583333,7.137627406
351,7.652768582
351.0416667,7.612157471
351.0833333,7.654862233
351.125,7.678455883
351.1666667,7.626190233
351.2083333,7.635155312
351.25,7.621111883
351.2916667,7.606483312
351.3333333,7.649188074
351.375,7.649188074
351.4166667,7.539003947
351.4583333,7.524960518
351.5,7.539003947
351.5416667,7.522281725
351.5833333,7.553632518
351.625,7.582889661
351.6666667,7.59693309
351.7083333,7.611561661
351.75,7.582900328
351.7916667,7.540195566
351.8333333,7.497490804
351.875,7.583496137
351.9166667,7.583496137
351.9583333,7.640829471
352,7.459512464
352.0416667,7.446358782
352.0833333,7.366324986
352.125,7.353697452
352.1666667,7.407423884
352.2083333,7.426229409
352.25,7.295106637
352.2916667,7.533682273
352.3333333,7.387294511
352.375,7.342707768
352.4166667,7.329554086
352.4583333,7.262673972
352.5,7.262673972
352.5416667,7.24952029
352.5833333,7.24952029
352.625,7.236366609
352.6666667,7.223739074
352.7083333,7.21723684
352.75,7.089978846
352.7916667,7.023098732
352.8333333,7.035726267
352.875,7.035726267
352.9166667,7.115760063
352.9583333,7.048879949
353,6.849341349
353.0416667,6.837651209
353.0833333,6.904675935
353.125,6.904675935
353.1666667,6.904675935
353.2083333,6.91589847
353.25,6.893355434
353.2916667,6.86103149
353.3333333,6.872721631
353.375,6.872721631
353.4166667,6.79447437
353.4583333,6.872721631
353.5,6.883944166
353.5416667,6.895634307
353.5833333,6.973881569
353.625,6.996794245
353.6666667,7.098421788
353.7083333,7.008854026
353.75,7.133024605
353.7916667,6.999442758
353.8333333,7.011132899
353.875,7.100602695
353.9166667,7.100602695
353.9583333,7.034045575
354,6.870586351
354.0416667,6.947300433
354.0833333,6.936760587
354.125,6.916102489
354.1666667,6.992394977
354.2083333,6.971736879
354.25,6.804127625
354.2916667,6.766874269
354.3333333,6.92999909
354.375,6.919459244
354.4166667,6.909340992
354.4583333,6.898801147
354.5,6.714596634
354.5416667,6.714596634
354.5833333,6.638304146
354.625,6.648843992
354.6666667,6.648843992
354.7083333,6.772929681
354.75,6.756334423
354.7916667,6.669502089
354.8333333,6.680041935
354.875,6.690160187
354.9166667,6.700700033
354.9583333,6.700700033
355,6.876647884
355.0416667,6.865535044
355.0833333,6.999322333
355.125,6.988209492
355.1666667,6.965057741
355.2083333,6.942369025
355.25,6.827669501
355.2916667,6.750702359
355.3333333,6.896528558
355.375,6.884952683
355.4166667,6.794907287
355.4583333,6.794907287
355.5,6.716437767
355.5416667,6.716437767
355.5833333,6.728013643
355.625,6.818059038
355.6666667,6.829171879
355.7083333,6.840747754
355.75,6.77385411
355.7916667,6.785429985
355.8333333,6.796542826
355.875,6.808118701
355.9166667,6.898164097
355.9583333,6.896661719
356,5.967945849
356.0416667,5.967945849
356.0833333,5.963175755
356.125,6.013988089
356.1666667,6.009217995
356.2083333,5.944286182
356.25,5.879354369
356.2916667,5.874775079
356.3333333,5.874775079
356.375,5.934936798
356.4166667,5.903602569
356.4583333,5.999677807
356.5,5.944286182
356.5416667,5.949056276
356.5833333,5.95382637
356.625,5.898243942
356.6666667,5.903014036
356.7083333,5.907784131
356.75,5.912554225
356.7916667,5.912554225
356.8333333,5.856971796
356.875,5.856971796
356.9166667,5.856971796
356.9583333,5.945961005
357,5.933929591
357.0416667,5.928185405
357.0833333,5.922441219
357.125,5.916697033
357.1666667,5.989477188
357.2083333,5.983733002
357.25,5.977988816
357.2916667,5.966730212
357.3333333,5.955241839
357.375,5.943983235
357.4166667,5.862355974
357.4583333,5.921006491
357.5,5.831453312
357.5416667,5.81996494
357.5833333,5.808706336
357.625,5.730411762
357.6666667,5.735926181
357.7083333,5.735926181
357.75,5.730411762
357.7916667,5.730411762
357.8333333,5.80296215
357.875,5.730411762
357.9166667,5.814220754
357.9583333,5.822376439
358,6.033315229
358.0416667,5.933865814
358.0833333,6.025568498
358.125,6.10887889
